property_id, location_zip, seating_type, clue_small_area, trading_name, x_coordinate, location_city, location_state, number_of_seats, ogc_fid, industry_anzsic4_description, y_coordinate, census_year, street_address
"105707",null,"Seats - Indoor","Melbourne (CBD)","A25","144.9606809",null,null,"50",1984,"Cafes and Restaurants","-37.81303978","2017","399-413 Lonsdale Street"
"107698",null,"Seats - Indoor","Carlton","Princes Park Bowling Club","144.9613973",null,null,"60",1985,"Sports and Physical Recreation Venues, Grounds and Facilities Operation","-37.78509079","2017","109 Bowen Crescent"
"599505",null,"Seats - Outdoor","Docklands","Halyard Coffee","144.947217",null,null,"14",1995,"Cafes and Restaurants","-37.81817241","2017","744-770 Bourke Street"
"103922",null,"Seats - Indoor","Melbourne (CBD)","Garden State Hotel","144.9711039",null,null,"326",2008,"Pubs, Taverns and Bars","-37.81553247","2017","95-101 Flinders Lane"
"109837",null,"Seats - Indoor","North Melbourne","Woo-Ga","144.9573902",null,null,"45",2015,"Cafes and Restaurants","-37.80580455","2017","268-276 Victoria Street"
"108537",null,"Seats - Indoor","Melbourne (CBD)","QT Melbourne","144.967831",null,null,"200",2029,"Accommodation","-37.81342885","2017","131-141 Russell Street"
"103165",null,"Seats - Indoor","Melbourne (CBD)","Subway","144.964608",null,null,"12",2052,"Takeaway Food Services","-37.81805666","2017","1-5 Elizabeth Street"
"102002",null,"Seats - Outdoor","East Melbourne","Square & Compass","144.9841154",null,null,"12",2057,"Cafes and Restaurants","-37.80970632","2017","214-222 Clarendon Street"
"110988",null,"Seats - Outdoor","Southbank","Meat Market South Wharf","144.9503336",null,null,"72",2062,"Cafes and Restaurants","-37.82409303","2017","29-65 South Wharf Promenade"
"109655",null,"Seats - Indoor","East Melbourne","Solah","144.9799791",null,null,"44",2070,"Cafes and Restaurants","-37.80919457","2017","240-254 Victoria Parade"
"108649",null,"Seats - Outdoor","Melbourne (Remainder)","Epicure Kitchen Cafe","144.9802844",null,null,"50",2079,"Cafes and Restaurants","-37.84659007","2017","549-551 St Kilda Road"
"105635",null,"Seats - Indoor","North Melbourne","Cafe Trutrack","144.9514854",null,null,"35",2080,"Cafes and Restaurants","-37.80284239","2017","56-62 Leveson Street"
"105454",null,"Seats - Outdoor","Melbourne (CBD)","Kanda Sushi Noodle Bar","144.9596443",null,null,"10",2129,"Cafes and Restaurants","-37.81107017","2017","333-335 La Trobe Street"
"101187",null,"Seats - Outdoor","Melbourne (CBD)","Le Petite Creperie","144.9617562",null,null,"18",2134,"Cafes and Restaurants","-37.81416355","2017","392-406 Bourke Street"
"105830",null,"Seats - Outdoor","Melbourne (CBD)","Punch Lane Wine Bar/Restaurant","144.971363",null,null,"14",2137,"Cafes and Restaurants","-37.81092017","2017","43 Little Bourke Street"
"102137",null,"Seats - Indoor","Melbourne (CBD)","Cafenatics Equitable Place","144.9633433",null,null,"11",2147,"Cafes and Restaurants","-37.81611256","2017","308-336 Collins Street"
"103526",null,"Seats - Outdoor","North Melbourne","Cafe Sabor","144.949581",null,null,"12",2148,"Cafes and Restaurants","-37.80489366","2017","8 Errol Street"
"105933",null,"Seats - Indoor","Melbourne (CBD)","Thailander","144.9605354",null,null,"50",2159,"Cafes and Restaurants","-37.8162542","2017","425-427 Little Collins Street"
"104762",null,"Seats - Indoor","West Melbourne (Residential)","Butcher Shop Cafe","144.945578",null,null,"22",2190,"Takeaway Food Services","-37.8080043","2017","72 Hawke Street"
"534003",null,"Seats - Outdoor","Carlton","St2 Expresso","144.965473",null,null,"12",2226,"Takeaway Food Services","-37.80671528","2017","70 Victoria Street"
"105668",null,"Seats - Outdoor","Melbourne (CBD)","Lonsdale Coffee Delight","144.9715313",null,null,"6",2235,"Cafes and Restaurants","-37.80981882","2017","19-21 Lonsdale Street"
"609314",null,"Seats - Indoor","Docklands","Cafe 198","144.9449612",null,null,"12",2258,"Cafes and Restaurants","-37.81396231","2017","194-206 Harbour Esplanade"
"631646",null,"Seats - Outdoor","Docklands","O-Bento","144.9467679",null,null,"16",2260,"Cafes and Restaurants","-37.81384049","2017","990 La Trobe Street"
"101221",null,"Seats - Outdoor","Melbourne (CBD)","The Elephant and Wheelbarrow","144.9702485",null,null,"36",2265,"Pubs, Taverns and Bars","-37.81191058","2017","94-96 Bourke Street"
"105912",null,"Seats - Indoor","Melbourne (CBD)","Lupino","144.9723932",null,null,"60",2268,"Pubs, Taverns and Bars","-37.81279876","2017","39-41 Little Collins Street"
"110148",null,"Seats - Indoor","Melbourne (CBD)","The Australian Club","144.9591218",null,null,"202",2275,"Other Interest Group Services n.e.c.","-37.81674542","2017","98-110 William Street"
"102113",null,"Seats - Indoor","Melbourne (CBD)","Don Don Japanese Restaurant","144.9558446",null,null,"30",2280,"Cafes and Restaurants","-37.81824465","2017","546-566 Collins Street"
"101200",null,"Seats - Indoor","Melbourne (CBD)","Spicy Fish Restaurant","144.9662952",null,null,"80",2281,"Cafes and Restaurants","-37.81272047","2017","222-244 Bourke Street"
"108968",null,"Seats - Outdoor","Melbourne (CBD)","In Zone Cafe","144.9543659",null,null,"4",2294,"Cafes and Restaurants","-37.81818484","2017","613-639 Little Collins Street"
"105454",null,"Seats - Indoor","Melbourne (CBD)","Kanda Sushi Noodle Bar","144.9596443",null,null,"20",2299,"Cafes and Restaurants","-37.81107017","2017","333-335 La Trobe Street"
"108646",null,"Seats - Indoor","Melbourne (Remainder)","Beluga At Chevron ","144.9798191",null,null,"48",2303,"Cafes and Restaurants","-37.8455379","2017","519-539 St Kilda Road"
"534003",null,"Seats - Indoor","Carlton","St2 Expresso","144.965473",null,null,"6",2311,"Takeaway Food Services","-37.80671528","2017","70 Victoria Street"
"110111",null,"Seats - Indoor","West Melbourne (Residential)","Royal Standard Hotel","144.9542537",null,null,"150",2326,"Pubs, Taverns and Bars","-37.80781408","2017","333-337 William Street"
"105846",null,"Seats - Indoor","Melbourne (CBD)","Grill'd Healthy Burgers","144.9617817",null,null,"90",2327,"Cafes and Restaurants","-37.81367176","2017","369-371 Little Bourke Street"
"108626",null,"Seats - Outdoor","Melbourne (Remainder)","Cafe 409","144.9767624",null,null,"32",2364,"Cafes and Restaurants","-37.8373358","2017","409-413 St Kilda Road"
"623345",null,"Seats - Indoor","Carlton","The Museum Cafe","144.9716355",null,null,"200",2370,"Cafes and Restaurants","-37.80401886","2017","11 Nicholson Street"
"617955",null,"Seats - Indoor","Kensington","Cheeky Brothers","144.9358418",null,null,"21",2373,"Cafes and Restaurants","-37.7914562","2017","25-77 Stubbs Street"
"110747",null,"Seats - Indoor","Melbourne (CBD)","Podium","144.9618657",null,null,"57",2374,"Cafes and Restaurants","-37.80689662","2017","499-511 Swanston Street"
"105949",null,"Seats - Indoor","Melbourne (CBD)","LB2","144.956774",null,null,"16",2379,"Takeaway Food Services","-37.81695942","2017","538-542 Little Collins Street"
"102155",null,"Seats - Outdoor","Melbourne (CBD)","Elements Catering (Kiosk)","144.9693797",null,null,"82",2389,"Cafes and Restaurants","-37.81398457","2017","106-120 Collins Street"
"104447",null,"Seats - Outdoor","Carlton","Tutto Premium Frozen Yogurt And Dessert ","144.9661325",null,null,"20",2391,"Takeaway Food Services","-37.8011023","2017","81-109 Grattan Street"
"620312",null,"Seats - Indoor","Docklands","Gold Leaf Harbour View Restaurant Pty Ltd","144.9378299",null,null,"260",2407,"Cafes and Restaurants","-37.81315031","2017","23-37 Star Crescent"
"604124",null,"Seats - Outdoor","Docklands","Southern China Style Cuisine","144.943969",null,null,"44",2418,"Cafes and Restaurants","-37.81927362","2017","816-828 Bourke Street"
"110099",null,"Seats - Indoor","Melbourne (CBD)","Bruce Lee Sushi & Roll","144.9570408",null,null,"26",2419,"Takeaway Food Services","-37.8146364","2017","189-203 William Street"
"107558",null,"Seats - Indoor","Carlton","Assembly Store","144.9673351",null,null,"8",2420,"Takeaway Food Services","-37.80262561","2017","60 Pelham Street"
"101144",null,"Seats - Outdoor","Melbourne (CBD)","Koko Black","144.964049",null,null,"16",2422,"Confectionery Manufacturing","-37.81458812","2017","331-339 Bourke Street"
"108987",null,"Seats - Indoor","Melbourne (CBD)","Princess Theatre ","144.9723266",null,null,"55",2437,"Performing Arts Operation","-37.81072571","2017","163-181 Spring Street"
"105481",null,"Seats - Outdoor","Melbourne (CBD)","The Basement Cafe","144.9592776",null,null,"6",2444,"Cafes and Restaurants","-37.81067976","2017","348-358 La Trobe Street"
"620308",null,"Seats - Outdoor","Docklands","Sakura Sushi Bar","144.9378299",null,null,"8",2469,"Cafes and Restaurants","-37.81315031","2017","432-446 Docklands Drive"
"616049",null,"Seats - Outdoor","Kensington","Pimm Thai Cafe","144.9299154",null,null,"14",2476,"Cafes and Restaurants","-37.79353782","2017","170 Bellair Street"
"110688",null,"Seats - Outdoor","Melbourne (CBD)","El Rincon","144.9572395",null,null,"20",2480,"Takeaway Food Services","-37.80745984","2017","65-81 Victoria Street"
"575151",null,"Seats - Outdoor","North Melbourne","Counter","144.9500275",null,null,"4",2482,"Takeaway Food Services","-37.80247547","2017","104-108 Errol Street"
"110708",null,"Seats - Indoor","Melbourne (CBD)","City Grill Room","144.9560169",null,null,"102",2499,"Cafes and Restaurants","-37.8134766","2017","535 Little Lonsdale Street"
"110669",null,"Seats - Outdoor","Melbourne (CBD)","Sushi Hut","144.9629844",null,null,"8",2564,"Takeaway Food Services","-37.81570426","2017","353-359 Little Collins Street"
"108983",null,"Seats - Indoor","Melbourne (CBD)","Windsor Hotel","144.9729245",null,null,"100",2567,"Accommodation","-37.81199351","2017","103-137 Spring Street"
"525988",null,"Seats - Indoor","Carlton","Uni Square Cafe","144.9610729",null,null,"6",2569,"Takeaway Food Services","-37.80239254","2017","165 Pelham Street"
"101176",null,"Seats - Outdoor","Melbourne (CBD)","Paco's Tacos","144.9587607",null,null,"80",2576,"Cafes and Restaurants","-37.81494883","2017","494-512 Bourke Street"
"111068",null,"Seats - Indoor","Carlton","Saigon Pho Carlton","144.9666993",null,null,"35",2581,"Cafes and Restaurants","-37.80443778","2017","106 Lygon Street"
"108973",null,"Seats - Indoor","Docklands","In A Rush Espresso","144.9523393",null,null,"40",2586,"Cafes and Restaurants","-37.81815358","2017","85-161 Spencer Street"
"105441",null,"Seats - Indoor","Melbourne (CBD)","Little League","144.9674801",null,null,"16",2589,"Takeaway Food Services","-37.80876614","2017","141-149 La Trobe Street"
"650594",null,"Seats - Indoor","Melbourne (CBD)","Somethin Fishy / 3 Munchies","144.9609484",null,null,"15",2591,"Takeaway Food Services","-37.81131629","2017","1-11 Sutherland Street"
"568593",null,"Seats - Indoor","West Melbourne (Residential)","Tong Fu Garden Melbourne","144.9444471",null,null,"60",2627,"Cafes and Restaurants","-37.80624547","2017","661-667 Spencer Street"
"109270",null,"Seats - Indoor","Melbourne (CBD)","Crossways Food For Life","144.9658852",null,null,"100",2638,"Cafes and Restaurants","-37.81482941","2017","123 Swanston Street"
"110355",null,"Seats - Indoor","Southbank","The Beggar's Bowl","144.9658443",null,null,"25",2641,"Cafes and Restaurants","-37.82222503","2017","63-65 City Road"
"109952",null,"Seats - Indoor","Melbourne (CBD)","Manchuria","144.9669911",null,null,"45",2647,"Cafes and Restaurants","-37.81162502","2017","7-9 Waratah Place"
"105473",null,"Seats - Indoor","Melbourne (CBD)","Cafenatics","144.957114",null,null,"38",2650,"Cafes and Restaurants","-37.81123723","2017","410-420 La Trobe Street"
"576024",null,"Seats - Indoor","Docklands","Dome Bakery Cafe","144.9479753",null,null,"43",2651,"Cafes and Restaurants","-37.81925128","2017","747-757 Bourke Street"
"105325",null,"Seats - Indoor","West Melbourne (Residential)","Rice Too Asian Cuisine","144.9532514",null,null,"10",2657,"Takeaway Food Services","-37.81166257","2017","369-379 King Street"
"105654",null,"Seats - Indoor","Carlton","Bouverie Deli","144.9627288",null,null,"8",2691,"Cafes and Restaurants","-37.8013409","2017","22-40 Lincoln Square North"
"110759",null,"Seats - Outdoor","Melbourne (CBD)","The Mint Bar & Restaurant","144.9573609",null,null,"100",2708,"Cafes and Restaurants","-37.81209045","2017","318 William Street"
"633373",null,"Seats - Indoor","Carlton","Providence Cafe & Eatery","144.9706731",null,null,"48",2727,"Cafes and Restaurants","-37.79365073","2017","497-513 Rathdowne Street"
"101137",null,"Seats - Indoor","Melbourne (CBD)","Salero Kito Padang Melbourne","144.9665978",null,null,"25",2737,"Cafes and Restaurants","-37.81376503","2017","235-251 Bourke Street"
"108982",null,"Seats - Outdoor","Melbourne (CBD)","Little Bean Blue","144.9731836",null,null,"16",2783,"Takeaway Food Services","-37.81260039","2017","93-101 Spring Street"
"602997",null,"Seats - Indoor","Melbourne (CBD)","Mad Mex","144.9701092",null,null,"40",2787,"Cafes and Restaurants","-37.81281453","2017","121 Exhibition Street"
"102124",null,"Seats - Outdoor","Melbourne (CBD)","The Mug House","144.9597623",null,null,"20",2833,"Cafes and Restaurants","-37.81703239","2017","430-442 Collins Street"
"102141",null,"Seats - Indoor","Melbourne (CBD)","Hopetoun Tea Rooms","144.9645574",null,null,"52",2836,"Cafes and Restaurants","-37.81567229","2017","280-292 Collins Street"
"103498",null,"Seats - Outdoor","North Melbourne","5 Lire","144.9500956",null,null,"4",2871,"Cafes and Restaurants","-37.802235","2017","116-118 Errol Street"
"108542",null,"Seats - Indoor","Melbourne (CBD)","Wonton House","144.967512",null,null,"80",2894,"Cafes and Restaurants","-37.81222178","2017","181-183 Russell Street"
"102268",null,"Seats - Indoor","Melbourne (CBD)","Becco","144.9710142",null,null,"100",2896,"Cafes and Restaurants","-37.81143018","2017","11-25 Crossley Street"
"110095",null,"Seats - Outdoor","Melbourne (CBD)","Pok Pok Junior","144.9578132",null,null,"40",2903,"Cafes and Restaurants","-37.81636534","2017","555 Bourke Street"
"611786",null,"Seats - Outdoor","Docklands","Hortus x Seven Seeds","144.9452948",null,null,"10",2907,"Cafes and Restaurants","-37.81711584","2017","131-141 Harbour Esplanade"
"104450",null,"Seats - Outdoor","Carlton","Rakuzen Simple Japanese ","144.9651037",null,null,"12",2909,"Cafes and Restaurants","-37.80077102","2017","251-257 Cardigan Street"
"578323",null,"Seats - Outdoor","Melbourne (CBD)","Time Out Cafe","144.9699175",null,null,"140",2930,"Cafes and Restaurants","-37.81784465","2017","2 Swanston Street"
"106229",null,"Seats - Outdoor","Carlton","Villa Romana","144.9673242",null,null,"60",2957,"Cafes and Restaurants","-37.80137656","2017","246-252 Lygon Street"
"104010",null,"Seats - Indoor","Melbourne (CBD)","Grill'd ","144.9656264",null,null,"10",2998,"Cafes and Restaurants","-37.81760781","2017","256-268 Flinders Street"
"105746",null,"Seats - Outdoor","Melbourne (CBD)","Spiga","144.9630189",null,null,"48",3001,"Cafes and Restaurants","-37.81073331","2017","183-265 La Trobe Street"
"609488",null,"Seats - Indoor","Docklands","Platform 28","144.9498213",null,null,"370",3002,"Cafes and Restaurants","-37.81921015","2017","731-735 Bourke Street"
"105960",null,"Seats - Outdoor","Melbourne (CBD)","Gourmet Curry Hut","144.9640121",null,null,"22",3007,"Cafes and Restaurants","-37.81488174","2017","318-322 Little Collins Street"
"111282",null,"Seats - Indoor","Melbourne (CBD)","Bourke and Willis","144.9573923",null,null,"40",3020,"Cafes and Restaurants","-37.81531863","2017","515 Little Bourke Street"
"101194",null,"Seats - Indoor","Melbourne (CBD)","The Salon By Louis Roderer","144.9638295",null,null,"54",3060,"Cafes and Restaurants","-37.81344503","2017","314-336 Bourke Street"
"593697",null,"Seats - Indoor","East Melbourne","Grocery Bar East Melbourne","144.9856254",null,null,"46",3062,"Cafes and Restaurants","-37.81004657","2017","162 Albert Street"
"602733",null,"Seats - Outdoor","Port Melbourne","Degani Bakery Cafe","144.920988",null,null,"40",3068,"Cafes and Restaurants","-37.82600955","2017","1 Phillip Court"
"105370",null,"Seats - Indoor","Melbourne (CBD)","Cafe Sonex ","144.9542745",null,null,"42",3119,"Cafes and Restaurants","-37.81261513","2017","324-326 King Street"
"108646",null,"Seats - Outdoor","Melbourne (Remainder)","Burger Edge","144.9798191",null,null,"10",3122,"Takeaway Food Services","-37.8455379","2017","519-539 St Kilda Road"
"111021",null,"Seats - Indoor","Melbourne (CBD)","Tom Thumb Espresso","144.9728353",null,null,"20",3126,"Cafes and Restaurants","-37.8148555","2017","55 Flinders Lane"
"612820",null,"Seats - Indoor","Melbourne (CBD)","Rock the Wok","144.9573923",null,null,"18",3133,"Cafes and Restaurants","-37.81531863","2017","181 William Street"
"102178",null,"Seats - Outdoor","Melbourne (Remainder)","My Serendipity Cafe","144.982664",null,null,"12",3138,"Cafes and Restaurants","-37.84633593","2017","23-99 Commercial Road"
"105929",null,"Seats - Indoor","Melbourne (CBD)","Twee's Hut Vietnamese Favourites","144.9632938",null,null,"22",3157,"Cafes and Restaurants","-37.81554941","2017","335-349 Little Collins Street"
